LAMMPS (23 Jun 2022 - Update 4)
# 3d vashishta

units		metal
atom_style	atomic

boundary        p p p


lattice		custom 1              a1 5.5392  0. 0.              a2 0.0 5.5392  0.0            a3 0.0 0.0 5.5392             basis 0.   0.   0.            basis 0.5  0.5  0.            basis 0.5  0.   0.5            basis 0.   0.5  0.5            basis 0.5  0.   0.             basis 0.   0.5  0.             basis 0.   0.   0.5             basis 0.5  0.5  0.5
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392


region		caixa block 0 10 0 10 0 10
create_box	2 caixa
Created orthogonal box = (0 0 0) to (55.392 55.392 55.392)
  1 by 2 by 5 MPI processor grid
create_atoms	1 region caixa basis 1 1 basis 2 1 basis 3 1 basis 4 1             	  basis 5 2 basis 6 2 basis 7 2 basis 8 2
Created 8000 atoms
  using lattice units in orthogonal box = (0 0 0) to (55.392 55.392 55.392)
  create_atoms CPU = 0.001 seconds

mass		1 137.33
mass		2 15.9994

#velocity	all create 2100. 473204 dist gaussian
velocity        all create 2900. 473204 dist gaussian

group		Ba type 1
4000 atoms in group Ba
group		O type 2
4000 atoms in group O

pair_style	table linear 50000
pair_coeff	1 1 Pot_BaO Vash_11
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:471)
pair_coeff	1 2 Pot_BaO Vash_12
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:471)
pair_coeff	2 2 Pot_BaO Vash_22
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:471)

timestep	0.001   #1.0 fs

thermo		500         # intervalo para mostrar output instantaneos.

neighbor	2.0 bin
neigh_modify	every 8 delay 0 check yes

restart		1000 BaO-nvt.T2100

#fix		ensemble all nve
#fix		ensemble all nvt temp 300 300 0.1 iso 0.0 0.0 0.5 drag 2.0
#fix    ensemble all nvt temp 2100 2100 0.1

fix    ensemble all nvt temp 2900 2900 0.05


run		2000000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 8 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 11 11 11
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.309 | 3.535 | 3.696 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
    961500   2892.8019     -27850.485      0             -24859.467      112274       
    962000   2883.8899     -27914.288      0             -24932.485      110927.31    
    962500   2879.751      -27879.945      0             -24902.421      111882.26    
    963000   2939.9726     -27826.461      0             -24786.67       114344.65    
    963500   2889.779      -27879.679      0             -24891.787      112153.32    
    964000   2858.1111     -27853.966      0             -24898.817      112255.14    
    964500   2853.1917     -27923.707      0             -24973.644      109717.58    
    965000   2903.1262     -27850.077      0             -24848.384      112998.39    
    965500   2928.1349     -27923.44       0             -24895.889      110087.33    
    966000   2877.0961     -27896.066      0             -24921.288      110052.25    
    966500   2883.3736     -27822.219      0             -24840.95       113708.96    
    967000   2927.3657     -27895.758      0             -24869.003      111813.72    
    967500   2906.0499     -27881.89       0             -24877.174      112312.62    
    968000   2900.025      -27858.299      0             -24859.813      112902.73    
    968500   2917.3116     -27851.284      0             -24834.924      112992.63    
    969000   2889.6692     -27869.88       0             -24882.101      111668.84    
    969500   2909.0624     -27896.327      0             -24888.496      110832.84    
    970000   2955.5777     -27918.123      0             -24862.197      111182.2     
    970500   2921.5977     -27812.777      0             -24791.986      114997.19    
    971000   2859.0438     -27885.16       0             -24929.046      111392       
    971500   2939.2189     -27822.51       0             -24783.499      113768.26    
    972000   2904.9564     -27896.169      0             -24892.584      111537.54    
    972500   2877.1233     -27835.988      0             -24861.181      113274.31    
    973000   2896.9751     -27874.89       0             -24879.557      112133.3     
    973500   2968.8366     -27853.284      0             -24783.65       113321.65    
    974000   2932.68       -27844.566      0             -24812.316      112712.11    
    974500   2912.2012     -27860.506      0             -24849.43       112022.08    
    975000   2864.9408     -27880.324      0             -24918.113      111092.81    
    975500   2901.7789     -27867.539      0             -24867.239      112521.78    
    976000   2903.0915     -27806.997      0             -24805.34       114675.65    
    976500   2901.8043     -27852.795      0             -24852.469      112550.12    
    977000   2925.4653     -27919.336      0             -24894.545      110387.88    
    977500   2876.0244     -27880.751      0             -24907.08       111602.68    
    978000   2912.9602     -27877.142      0             -24865.282      112049.25    
    978500   2861.0832     -27837.218      0             -24878.995      113663.53    
    979000   2936.9486     -27852.604      0             -24815.941      113868.52    
    979500   2904.9655     -27865.751      0             -24862.157      112329.17    
    980000   2868.2783     -27882.266      0             -24916.605      111483.61    
    980500   2861.808      -27880.421      0             -24921.449      111562.85    
    981000   2947.5746     -27854.311      0             -24806.661      113087.11    
    981500   2887.4743     -27841.014      0             -24855.504      112865.99    
    982000   2866.4686     -27841.894      0             -24878.103      112733.87    
    982500   2881.505      -27883.735      0             -24904.397      111631.23    
    983000   2923.5494     -27846.22       0             -24823.411      113167.71    
    983500   2904.1005     -27866.251      0             -24863.551      113607.69    
    984000   2885.9392     -27905.993      0             -24922.071      111730.37    
    984500   2933.4268     -27850.633      0             -24817.611      113200.1     
    985000   2910.5956     -27851.681      0             -24842.266      112858.03    
    985500   2865.0752     -27843.362      0             -24881.012      113236.55    
    986000   2889.2177     -27887.535      0             -24900.223      111205.5     
    986500   2916.2968     -27844.551      0             -24829.241      113094.84    
    987000   2875.6013     -27883.998      0             -24910.764      112070.97    
    987500   2874.0263     -27845.633      0             -24874.028      112437.64    
    988000   2910.7532     -27846.97       0             -24837.391      112805.73    
    988500   2920.1118     -27838.263      0             -24819.008      113246.72    
    989000   2905.8713     -27917.153      0             -24912.622      110820.47    
    989500   2907.7684     -27876.062      0             -24869.569      112311.59    
    990000   2899.8137     -27871.363      0             -24873.096      113434.72    
    990500   2926.7777     -27873.522      0             -24847.374      112455.13    
    991000   2892.1891     -27825.265      0             -24834.881      113518.01    
    991500   2868.8808     -27867.361      0             -24901.076      112971.16    
    992000   2907.7101     -27839.478      0             -24833.046      113058.81    
    992500   2956.5747     -27902.798      0             -24845.842      111121.48    
    993000   2834.7991     -27875.559      0             -24944.513      112262.45    
    993500   2875.1309     -27833.896      0             -24861.149      114043.94    
    994000   2899.0879     -27892.351      0             -24894.834      111148.25    
    994500   2933.1679     -27844.716      0             -24811.961      113261.84    
    995000   2884.2764     -27847.262      0             -24865.058      112525.76    
    995500   2863.0283     -27862.88       0             -24902.647      112134.33    
    996000   2945.2411     -27843.254      0             -24798.017      113455.66    
    996500   2860.9009     -27849.683      0             -24891.649      111878.36    
    997000   2889.7296     -27849.074      0             -24861.233      112049.82    
    997500   2937.4794     -27822.802      0             -24785.589      114147.59    
    998000   2891.099      -27863.524      0             -24874.267      112834.44    
    998500   2867.451      -27868.134      0             -24903.327      112232.32    
    999000   2950.3406     -27852.166      0             -24801.656      112632.97    
    999500   2938.3974     -27873.097      0             -24834.936      112262.46    
   1000000   2912.464      -27885.147      0             -24873.799      111677.27    
   1000500   2871.8896     -27874.39       0             -24904.994      111238.42    
   1001000   2886.7705     -27869.545      0             -24884.763      111937.88    
   1001500   2957.6706     -27920.513      0             -24862.424      110525.52    
   1002000   2933.9909     -27865.997      0             -24832.391      111949.14    
   1002500   2936.4305     -27869.504      0             -24833.376      112555.76    
   1003000   2898.5981     -27886.859      0             -24889.848      111514       
   1003500   2876.155      -27917.557      0             -24943.751      110057.25    
   1004000   2878.9788     -27858.473      0             -24881.748      112397.77    
   1004500   2881.0865     -27836.291      0             -24857.387      113294.09    
   1005000   2856.7982     -27883.723      0             -24929.931      112133.41    
   1005500   2891.5248     -27854.79       0             -24865.093      112256.42    
   1006000   2935.8121     -27881.941      0             -24846.452      111872.27    
   1006500   2919.1111     -27850.47       0             -24832.25       112388.36    
   1007000   2902.4327     -27885.927      0             -24884.951      111599.41    
   1007500   2890.5647     -27871.052      0             -24882.347      111105.54    
   1008000   2888.3986     -27853.731      0             -24867.266      111759.93    
   1008500   2906.1958     -27903.933      0             -24899.067      110417.72    
   1009000   2917.2633     -27872.695      0             -24856.385      112035.05    
   1009500   2887.8012     -27842.45       0             -24856.603      112734.76    
   1010000   2871.5141     -27882.808      0             -24913.8        111749.96    
   1010500   2929.7869     -27859.147      0             -24829.888      112829.43    
   1011000   2888.3588     -27890.351      0             -24903.927      111646.04    
   1011500   2893.4412     -27891.167      0             -24899.488      111507.41    
   1012000   2890.0986     -27902.815      0             -24914.592      110379.62    
   1012500   2886.9583     -27826.694      0             -24841.718      113829.97    
   1013000   2872.8431     -27849.482      0             -24879.101      112691.37    
   1013500   2941.9196     -27863.27       0             -24821.467      112612.1     
   1014000   2918.4318     -27854.69       0             -24837.172      113171.7     
   1014500   2882.7158     -27862.136      0             -24881.547      112039.68    
   1015000   2905.6342     -27856.633      0             -24852.347      112704.91    
   1015500   2919.3513     -27860.018      0             -24841.549      113111.95    
   1016000   2886.7622     -27876.47       0             -24891.696      112147.56    
   1016500   2892.2236     -27855.178      0             -24864.758      112297.69    
   1017000   2909.254      -27882.776      0             -24874.748      112276.56    
   1017500   2936.8251     -27863.637      0             -24827.101      112772.23    
   1018000   2908.679      -27847.925      0             -24840.491      113630       
   1018500   2894.0448     -27837.361      0             -24845.058      112814.22    
   1019000   2907.0765     -27853.838      0             -24848.061      111930.77    
   1019500   2898.5494     -27810.823      0             -24813.862      114099.77    
   1020000   2871.1655     -27844.559      0             -24875.912      113166.54    
   1020500   2921.6639     -27836.384      0             -24815.524      113406.01    
   1021000   2850.0963     -27835.965      0             -24889.103      113232.84    
   1021500   2848.404      -27846.697      0             -24901.584      112605.34    
   1022000   2868.9504     -27906.846      0             -24940.489      109916.71    
   1022500   2918.3168     -27866.882      0             -24849.483      112761.3     
   1023000   2910.6555     -27884.31       0             -24874.832      111473.4     
   1023500   2901.1122     -27858.394      0             -24858.783      112150.7     
   1024000   2897.7606     -27849.209      0             -24853.063      113917.16    
   1024500   2891.3464     -27837.181      0             -24847.668      112474.12    
   1025000   2890.9295     -27876.883      0             -24887.801      111663.21    
   1025500   2875.9644     -27848.589      0             -24874.98       112462.39    
   1026000   2929.125      -27846.234      0             -24817.659      113252.57    
   1026500   2886.041      -27908.643      0             -24924.615      110712.57    
   1027000   2915.8983     -27884.486      0             -24869.587      111319.81    
   1027500   2874.1607     -27796.402      0             -24824.658      114086.31    
   1028000   2954.4455     -27939.803      0             -24885.048      109588.55    
   1028500   2889.1301     -27877.101      0             -24889.879      112494.21    
   1029000   2878.4785     -27829.849      0             -24853.641      112832.27    
   1029500   2869.813      -27899.694      0             -24932.445      111002.58    
   1030000   2898.8576     -27815.077      0             -24817.798      114197.68    
   1030500   2886.7047     -27855.869      0             -24871.155      111388.92    
   1031000   2918.339      -27866.861      0             -24849.439      112294.66    
   1031500   2883.3454     -27854.661      0             -24873.42       112964.89    
   1032000   2889.0509     -27873.128      0             -24885.988      111606.52    
   1032500   2869.2033     -27900.991      0             -24934.373      110712.03    
   1033000   2899.1128     -27870.675      0             -24873.132      110682.61    
   1033500   2896.3228     -27878.762      0             -24884.103      112561       
   1034000   2930.7657     -27909.39       0             -24879.12       111082.94    
   1034500   2847.9704     -27883.521      0             -24938.857      111384.44    
   1035000   2905.7932     -27891.037      0             -24886.586      111594.39    
   1035500   2889.6147     -27802.503      0             -24814.78       114562.11    
   1036000   2936.1799     -27845.721      0             -24809.852      112830.48    
   1036500   2893.5479     -27837.198      0             -24845.408      112989.83    
   1037000   2883.6614     -27874.652      0             -24893.085      112162.38    
   1037500   2944.4952     -27853.666      0             -24809.199      112506.31    
   1038000   2947.5287     -27909.281      0             -24861.678      111422.14    
   1038500   2927.2026     -27866.546      0             -24839.959      112333.24    
   1039000   2927.8297     -27803.155      0             -24775.92       114222.28    
   1039500   2938.5238     -27888.785      0             -24850.492      110856.04    
   1040000   2989.3916     -27889.786      0             -24798.898      112552.64    
   1040500   2903.1675     -27801.621      0             -24799.886      113513.27    
   1041000   2835.0008     -27877.036      0             -24945.781      111184.97    
   1041500   2941.4903     -27868.793      0             -24827.433      112065.85    
   1042000   2875.8635     -27878.943      0             -24905.438      111530.83    
   1042500   2874.0907     -27864.003      0             -24892.332      112508.43    
   1043000   2902.3259     -27886.394      0             -24885.528      111180.51    
   1043500   2940.5532     -27865.509      0             -24825.118      112488.06    
   1044000   2921.687      -27937.439      0             -24916.555      110640.23    
   1044500   2889.0643     -27851.337      0             -24864.183      112348.66    
   1045000   2919.8433     -27817.967      0             -24798.99       113838.46    
   1045500   2859.8586     -27893.768      0             -24936.811      110604.28    
   1046000   2900.3825     -27898.083      0             -24899.227      111052.2     
   1046500   2887.3852     -27850.519      0             -24865.101      113222.24    
   1047000   2902.2014     -27848.878      0             -24848.141      112270.42    
   1047500   2879.4284     -27888.061      0             -24910.871      110938.15    
   1048000   2947.1036     -27864.101      0             -24816.938      112389.67    
   1048500   2891.7765     -27845.853      0             -24855.895      113205.61    
   1049000   2877.8005     -27883.537      0             -24908.03       111481.3     
   1049500   2886.2814     -27861.509      0             -24877.233      112471.52    
   1050000   2958.5248     -27838.989      0             -24780.016      113315.01    
   1050500   2908.3814     -27884.993      0             -24877.866      112282.02    
   1051000   2911.7545     -27867.202      0             -24856.588      112988.65    
   1051500   2948.5771     -27905.706      0             -24857.019      110933.24    
   1052000   2888.7938     -27817.03       0             -24830.156      113959.79    
   1052500   2880.1882     -27892.755      0             -24914.779      111174.6     
   1053000   2924.6059     -27880.825      0             -24856.923      111235.34    
   1053500   2917.3653     -27843.338      0             -24826.923      113975.79    
   1054000   2872.8917     -27893.263      0             -24922.831      110825.04    
   1054500   2862.8296     -27866.336      0             -24906.308      111547.23    
   1055000   2909.1107     -27839.994      0             -24832.113      113313.51    
   1055500   2878.5739     -27876.951      0             -24900.644      112423.18    
   1056000   2929.7392     -27840.413      0             -24811.203      113792.63    
   1056500   2918.2649     -27863.993      0             -24846.647      112904.68    
   1057000   2899.3769     -27844.902      0             -24847.086      112545.55    
   1057500   2885.062      -27851.909      0             -24868.894      112344.81    
   1058000   2877.2652     -27836.414      0             -24861.46       112532.65    
   1058500   2832.8996     -27832.395      0             -24903.314      112867.62    
   1059000   2883.0069     -27889.789      0             -24908.899      111436.45    
   1059500   2895.6085     -27832.469      0             -24838.549      113350.26    
   1060000   2896.6957     -27857.789      0             -24862.745      113342.28    
   1060500   2900.462      -27880.241      0             -24881.302      111833.98    
   1061000   2881.6654     -27850.831      0             -24871.327      112487.59    
   1061500   2923.4297     -27809.657      0             -24786.971      114063.51    
   1062000   2882.1536     -27914.758      0             -24934.75       110468.48    
   1062500   2906.7587     -27857.268      0             -24851.819      112300.34    
   1063000   2863.1792     -27845.214      0             -24884.824      113016.28    
   1063500   2858.9018     -27833.29       0             -24877.323      113458.3     
   1064000   2925.8644     -27922.048      0             -24896.845      110980.69    
   1064500   2868.4818     -27788.397      0             -24822.525      114680.24    
   1065000   2898.0118     -27884.341      0             -24887.936      111060.19    
   1065500   2894.8385     -27855.764      0             -24862.641      111683.71    
   1066000   2878.2768     -27853.273      0             -24877.273      112503.43    
   1066500   2897.073      -27887.971      0             -24892.537      111582.08    
   1067000   2921.3225     -27839.618      0             -24819.111      112789.81    
   1067500   2882.2397     -27879.32       0             -24899.223      111488.84    
   1068000   2900.5184     -27874.771      0             -24875.774      112086.61    
   1068500   2926.9068     -27889.272      0             -24862.991      109998.65    
   1069000   2893.9829     -27860.066      0             -24867.827      112625.6     
   1069500   2896.1375     -27870.312      0             -24875.845      112614.97    
   1070000   2854.9006     -27870.448      0             -24918.618      112792.4     
   1070500   2942.9129     -27887.725      0             -24844.895      111563.59    
   1071000   2886.8323     -27842.521      0             -24857.675      113294.52    
   1071500   2944.5496     -27867.829      0             -24823.307      113257.78    
   1072000   2892.9155     -27916.434      0             -24925.299      111090.72    
   1072500   2887.1139     -27904.564      0             -24919.427      110593.14    
   1073000   2905.6158     -27859.374      0             -24855.107      112724.38    
   1073500   2902.333      -27841.628      0             -24840.756      113319.24    
   1074000   2893.7133     -27865.204      0             -24873.244      112516.65    
   1074500   2920.0421     -27898.257      0             -24879.074      111553.84    
   1075000   2903.2496     -27870.986      0             -24869.166      112323.93    
   1075500   2890.1158     -27847.292      0             -24859.052      112791.6     
   1076000   2876.7092     -27862.036      0             -24887.657      113060.88    
   1076500   2889.4476     -27889.666      0             -24902.116      111375.69    
   1077000   2892.7861     -27878.43       0             -24887.428      111835.66    
   1077500   2915.6379     -27858.644      0             -24844.015      113257.75    
   1078000   2896.95       -27897.039      0             -24901.732      110918.64    
   1078500   2942.2894     -27876.171      0             -24833.985      112238.07    
   1079000   2888.8048     -27894.116      0             -24907.231      111187.17    
   1079500   2897.615      -27877.426      0             -24881.432      112891.99    
   1080000   2896.0237     -27885.197      0             -24890.848      112165.3     
   1080500   2907.5978     -27852.037      0             -24845.721      113454.69    
   1081000   2912.6734     -27859.222      0             -24847.658      112100.14    
   1081500   2932.5504     -27866.623      0             -24834.507      112135.68    
   1082000   2896.4582     -27899.872      0             -24905.074      111411.74    
   1082500   2899.8838     -27840.989      0             -24842.648      112655.71    
   1083000   2883.9916     -27886.306      0             -24904.398      111737.39    
   1083500   2854.1363     -27855.729      0             -24904.689      113202.67    
   1084000   2900.995      -27857.941      0             -24858.451      112211.79    
   1084500   2966.7127     -27856.056      0             -24788.618      112942.24    
   1085000   2847.0774     -27866.075      0             -24922.333      111731.87    
   1085500   2902.3907     -27862.065      0             -24861.132      110680.59    
   1086000   2859.7057     -27848.453      0             -24891.654      112225.07    
   1086500   2905.3814     -27845.525      0             -24841.5        112397.19    
   1087000   2907.6894     -27838.556      0             -24832.145      113544.55    
   1087500   2864.6404     -27874.801      0             -24912.901      112000.61    
   1088000   2951.9061     -27835.548      0             -24783.419      114259.58    
   1088500   2951.0456     -27851.344      0             -24800.104      113999.59    
   1089000   2910.6657     -27858.819      0             -24849.33       112843.47    
   1089500   2893.4989     -27908.2        0             -24916.461      111342.49    
   1090000   2858.796      -27903.629      0             -24947.772      111143.6     
   1090500   2896.7712     -27865.848      0             -24870.726      112850.42    
   1091000   2873.4945     -27901.844      0             -24930.789      110925.36    
   1091500   2853.3768     -27831.623      0             -24881.368      112536.52    
   1092000   2949.5366     -27855.417      0             -24805.738      113340.27    
   1092500   2862.3891     -27841.473      0             -24881.9        112675.28    
   1093000   2888.9521     -27844.795      0             -24857.757      113155.74    
   1093500   2916.4896     -27895.78       0             -24880.27       111816.72    
   1094000   2894.0828     -27868.804      0             -24876.461      112196.28    
   1094500   2927.2035     -27889.872      0             -24863.285      112336.6     
   1095000   2901.3245     -27874.213      0             -24874.383      112138.03    
   1095500   2907.3879     -27863.437      0             -24857.338      113152.35    
   1096000   2863.3366     -27845.233      0             -24884.681      112763.48    
   1096500   2893.0735     -27845.666      0             -24854.367      113614.65    
   1097000   2861.7924     -27870.757      0             -24911.801      111981.23    
   1097500   2937.5458     -27863.65       0             -24826.369      112659.82    
   1098000   2948.0031     -27842.546      0             -24794.453      113394.08    
   1098500   2910.3244     -27880.083      0             -24870.947      111702.42    
   1099000   2838.0847     -27827.633      0             -24893.19       113703.99    
   1099500   2905.5793     -27875.396      0             -24871.167      112779.16    
   1100000   2890.9009     -27816.354      0             -24827.302      113036.35    
   1100500   2912.6869     -27920.839      0             -24909.261      110557.96    
   1101000   2945.2502     -27892.772      0             -24847.525      112178.26    
   1101500   2899.0195     -27881.363      0             -24883.916      112335.94    
   1102000   2880.8412     -27855.651      0             -24877          112672.07    
   1102500   2914.6156     -27853.763      0             -24840.19       112486.41    
   1103000   2915.4237     -27895.896      0             -24881.488      111880.2     
   1103500   2937.4799     -27903.233      0             -24866.02       111647.11    
   1104000   2879.0857     -27872.605      0             -24895.768      112771.72    
   1104500   2871.1045     -27821.741      0             -24853.157      113408.46    
   1105000   2923.6977     -27889.347      0             -24866.385      112316.72    
   1105500   2899.2675     -27899.099      0             -24901.396      111418.39    
   1106000   2873.5742     -27825.046      0             -24853.908      113743.43    
   1106500   2851.9651     -27858.451      0             -24909.656      112025.18    
   1107000   2915.8411     -27835.179      0             -24820.339      113721.94    
   1107500   2913.2439     -27897.707      0             -24885.553      111264.32    
   1108000   2894.3718     -27877.215      0             -24884.574      112460.94    
   1108500   2900.8902     -27876.706      0             -24877.325      111991.43    
   1109000   2912.8013     -27840.827      0             -24829.131      113000.92    
   1109500   2874.4005     -27823.109      0             -24851.117      114494.37    
   1110000   2894.8845     -27889.318      0             -24896.147      112378.52    
   1110500   2918.6911     -27851.73       0             -24833.943      113030.69    
   1111000   2852.7148     -27856.946      0             -24907.376      112526.47    
   1111500   2929.0109     -27858.514      0             -24830.058      112707.57    
   1112000   2925.2508     -27899.587      0             -24875.019      111630.2     
   1112500   2902.7797     -27836.251      0             -24834.916      113776.2     
   1113000   2906.966      -27860.781      0             -24855.118      112185.54    
   1113500   2899.1378     -27877.939      0             -24880.37       112539.31    
   1114000   2930.2846     -27897.438      0             -24867.665      111653.69    
   1114500   2935.1075     -27857.04       0             -24822.28       113185.39    
   1115000   2893.4426     -27916.936      0             -24925.255      110509.17    
   1115500   2878.0576     -27840.776      0             -24865.003      113053.04    
   1116000   2867.3165     -27865.099      0             -24900.432      112446.92    
   1116500   2899.7434     -27851.765      0             -24853.569      113068.84    
   1117000   2899.4481     -27845.718      0             -24847.828      112786.67    
   1117500   2957.6274     -27847.673      0             -24789.628      112449.29    
   1118000   2878.9345     -27853.677      0             -24876.998      112077.31    
   1118500   2928.4731     -27875.85       0             -24847.95       111871.47    
   1119000   2848.5507     -27889.37       0             -24944.106      111024.94    
   1119500   2848.2633     -27851.157      0             -24906.19       112820.92    
   1120000   2918.4818     -27833.068      0             -24815.498      113965.83    
   1120500   2885.0626     -27877.741      0             -24894.725      111529.72    
   1121000   2914.39       -27839.01       0             -24825.67       114027.07    
   1121500   2900.578      -27887.918      0             -24888.86       111790.43    
   1122000   2886.8028     -27890.859      0             -24906.043      111403.96    
   1122500   2915.142      -27847.982      0             -24833.866      113396.64    
   1123000   2904.2164     -27895.778      0             -24892.958      111648.96    
   1123500   2870.7573     -27879.662      0             -24911.437      112389.04    
   1124000   2969.8299     -27877.301      0             -24806.639      112372.57    
   1124500   2919.1716     -27875.788      0             -24857.505      112140.62    
   1125000   2903.8009     -27863.009      0             -24860.618      112758.84    
   1125500   2909.5223     -27886.798      0             -24878.492      111585.01    
   1126000   2853.9569     -27892.225      0             -24941.371      110787.77    
   1126500   2907.1308     -27832.933      0             -24827.1        113518.33    
   1127000   2933.3732     -27844.512      0             -24811.545      113362.61    
   1127500   2877.5589     -27873.131      0             -24897.874      111651.49    
   1128000   2896.6145     -27864.624      0             -24869.664      111967.37    
   1128500   2868.3359     -27881.671      0             -24915.95       111593.13    
   1129000   2925.1513     -27848.39       0             -24823.924      112869.6     
   1129500   2890.0099     -27893.994      0             -24905.862      111373.87    
   1130000   2869.9178     -27826.835      0             -24859.478      114069.06    
   1130500   2923.8781     -27864.918      0             -24841.769      112174.57    
   1131000   2903.8131     -27856.337      0             -24853.934      113197.98    
   1131500   2873.6708     -27892.584      0             -24921.346      111098.99    
   1132000   2873.1314     -27867.092      0             -24896.413      112248.21    
   1132500   2893.7827     -27826.065      0             -24834.032      113607.41    
   1133000   2896.9982     -27882.953      0             -24887.596      111727.31    
   1133500   2915.5704     -27839.01       0             -24824.451      113284.42    
   1134000   2894.2705     -27852.653      0             -24860.116      111833.89    
   1134500   2942.995      -27860.829      0             -24817.914      112943.04    
   1135000   2884.196      -27870.985      0             -24888.865      112903.33    
   1135500   2880.1625     -27900.132      0             -24922.183      110946.19    
   1136000   2948.8633     -27886.516      0             -24837.533      112394.26    
   1136500   2944.2256     -27838.462      0             -24794.275      114006.6     
   1137000   2892.2306     -27896.174      0             -24905.747      110829.64    
   1137500   2901.3863     -27843.27       0             -24843.376      112576.53    
   1138000   2923.4936     -27906.045      0             -24883.293      110933.25    
   1138500   2902.8873     -27901.722      0             -24900.277      111123.89    
   1139000   2919.0026     -27824.797      0             -24806.689      114004.33    
   1139500   2898.5926     -27881.293      0             -24884.288      111660.29    
   1140000   2897.8908     -27870.54       0             -24874.261      112571.57    
   1140500   2956.0294     -27859.626      0             -24803.234      112281.44    
   1141000   2932.5438     -27852.635      0             -24820.526      112459.21    
   1141500   2903.691      -27897.422      0             -24895.145      110815.02    
   1142000   2917.0318     -27847.71       0             -24831.639      112690.29    
   1142500   2858.2971     -27866.326      0             -24910.985      111276.85    
   1143000   2867.1838     -27866.302      0             -24901.772      112307.83    
   1143500   2911.1212     -27863.814      0             -24853.855      112772.16    
   1144000   2914.9396     -27928.292      0             -24914.385      110012.72    
   1144500   2902.9706     -27857.088      0             -24855.556      112109.11    
   1145000   2896.4367     -27863.545      0             -24868.769      112358.83    
   1145500   2889.6848     -27858.936      0             -24871.141      113235.54    
   1146000   2952.3197     -27841.573      0             -24789.017      113370.52    
   1146500   2873.0432     -27862.409      0             -24891.821      112240.76    
   1147000   2905.6022     -27858.476      0             -24854.223      112288.15    
   1147500   2888.8449     -27832.611      0             -24845.685      112563.17    
   1148000   2894.4771     -27848.845      0             -24856.095      111944.33    
   1148500   2907.4667     -27843.411      0             -24837.23       112886.23    
   1149000   2881.5961     -27869.48       0             -24890.048      111891.29    
   1149500   2951.0806     -27811.18       0             -24759.905      115115.73    
   1150000   2905.7806     -27884.813      0             -24880.376      111023.78    
   1150500   2876.5847     -27880.161      0             -24905.91       112397.01    
   1151000   2939.1592     -27856.956      0             -24818.007      113426.35    
   1151500   2892.8625     -27844.394      0             -24853.314      112874.12    
   1152000   2890.8588     -27847.406      0             -24858.397      112983.08    
   1152500   2942.641      -27879.394      0             -24836.845      113125.6     
   1153000   2906.3529     -27843.505      0             -24838.475      113346.91    
   1153500   2888.7093     -27887.923      0             -24901.137      111660.01    
   1154000   2918.8715     -27890.153      0             -24872.181      112316.62    
   1154500   2928.6228     -27884.402      0             -24856.347      112537.03    
   1155000   2893.3856     -27852.674      0             -24861.053      112443.39    
   1155500   2895.2924     -27845.634      0             -24852.041      112164.27    
   1156000   2874.8007     -27901.192      0             -24928.786      111637.05    
   1156500   2898.9595     -27860.576      0             -24863.192      112655.98    
   1157000   2916.0979     -27854.992      0             -24839.887      112313.59    
   1157500   2889.1224     -27898.156      0             -24910.942      111190.75    
   1158000   2904.7389     -27851.619      0             -24848.259      112116.15    
   1158500   2906.4011     -27848.828      0             -24843.749      112799.98    
   1159000   2897.3139     -27820.287      0             -24824.604      113746.69    
   1159500   2924.3213     -27872.552      0             -24848.945      111725.32    
   1160000   2844.676      -27825.4        0             -24884.142      112948.12    
   1160500   2858.5594     -27852.127      0             -24896.514      113226.66    
   1161000   2879.9259     -27821.748      0             -24844.043      114457.67    
   1161500   2853.6379     -27860.877      0             -24910.353      112097.85    
   1162000   2914.1612     -27854.905      0             -24841.802      112807.39    
   1162500   2918.82       -27848.519      0             -24830.6        112968.54    
   1163000   2875.1975     -27846.87       0             -24874.054      111828.31    
   1163500   2915.9657     -27876.794      0             -24861.825      112587.22    
